,V1,V2,V3,V4,V5
874,0.326380677,0.406599075,0.627730516,0.388489704,0.983018687
875,0.647598938,0.1683815,0.126661984,0.331831171,0.866331048
876,0.8316185,0.352401062,0.331831171,0.126661984,0.133668952
877,0.874400878,0.850174206,0.664070448,0.392706063,0.373329005
878,0.149825794,0.125599122,0.392706063,0.664070448,0.626670995
879,0.989262347,0.704137808,0.02352728,0.059492966,0.480343918
880,0.295862192,0.010737653,0.059492966,0.02352728,0.519656082
881,0.907445056,0.023235517,0.490105225,0.55514783,0.985555407
882,0.976764483,0.092554944,0.55514783,0.490105225,0.014444593
883,0.18542258,0.785243343,0.002460299,0.249218642,0.777595896
884,0.214756657,0.81457742,0.249218642,0.002460299,0.222404104
885,0.636993699,0.768672862,0.498454849,0.521943201,0.102291041
886,0.231327138,0.363006301,0.521943201,0.498454849,0.897708959
887,0.168053088,0.18510214,0.270109821,0.253338381,0.048873512
888,0.81489786,0.831946912,0.253338381,0.270109821,0.951126488
889,0.429162376,0.809233928,0.046206911,0.141007484,0.365029209
890,0.190766072,0.570837624,0.141007484,0.046206911,0.634970791
891,0.941853079,0.692296238,0.069722222,0.384699873,0.847944922
892,0.307703762,0.058146921,0.384699873,0.069722222,0.152055078
893,0.274148802,0.702511007,0.436795225,0.490820116,0.574701914
894,0.297488993,0.725851198,0.490820116,0.436795225,0.425298086
895,0.524060428,0.420572302,0.015121119,0.450657171,0.531001048
896,0.579427698,0.475939572,0.450657171,0.015121119,0.468998952
897,0.327981485,0.633986328,0.594012262,0.066967711,0.236267237
898,0.366013672,0.672018515,0.066967711,0.594012262,0.763732763
899,0.835500847,0.687278501,0.300228589,0.270181282,0.525234076
900,0.312721499,0.164499153,0.270181282,0.300228589,0.474765924
901,0.172801084,0.23017606,0.53095155,0.468354547,0.994227889
902,0.76982394,0.827198916,0.468354547,0.53095155,0.005772111
903,0.072764128,0.870273923,0.310650222,0.682832815,0.956456259
904,0.129726077,0.927235872,0.682832815,0.310650222,0.043543741
905,0.041778741,0.103640214,0.498685896,0.196190865,0.980230455
906,0.896359786,0.958221259,0.196190865,0.498685896,0.019769545
907,0.279169915,0.134261356,0.053564479,0.342277406,0.637754011
908,0.865738644,0.720830085,0.342277406,0.053564479,0.362245989
909,0.949519913,0.656349721,0.335878648,0.492785704,0.953489449
910,0.343650279,0.050480087,0.492785704,0.335878648,0.046510551
911,0.0895516,0.210512319,0.508045878,0.590653961,0.788397894
912,0.789487681,0.9104484,0.590653961,0.508045878,0.211602106
913,0.157098486,0.179809351,0.042772296,0.366146833,0.902520466
914,0.820190649,0.842901514,0.366146833,0.042772296,0.097479534
915,0.225217093,0.382108574,0.27764356,0.167363886,0.834960371
916,0.617891426,0.774782907,0.167363886,0.27764356,0.165039629
917,0.279200037,0.559582671,0.576978388,0.65367962,0.617317916
918,0.440417329,0.720799963,0.65367962,0.576978388,0.382682084
919,0.455649171,0.379993788,0.140181316,0.43859698,0.797038741
920,0.620006212,0.544350829,0.43859698,0.140181316,0.202961259
921,0.618936435,0.440764413,0.149018067,0.572974448,0.078870514
922,0.559235587,0.381063565,0.572974448,0.149018067,0.921129486
923,0.829838484,0.111586203,0.378235596,0.577688147,0.037895611
924,0.888413797,0.170161516,0.577688147,0.378235596,0.962104389
925,0.448786894,0.731698718,0.02692221,0.001435422,0.630687302
926,0.268301282,0.551213106,0.001435422,0.02692221,0.369312698
927,0.68741053,0.054179963,0.391130851,0.028103512,0.736563369
928,0.945820037,0.31258947,0.028103512,0.391130851,0.263436631
929,0.869653309,0.783961907,0.663907279,0.347086479,0.984226543
930,0.216038093,0.130346691,0.347086479,0.663907279,0.015773457
931,0.416416364,0.626923021,0.046325723,0.593973905,0.044772478
932,0.373076979,0.583583636,0.593973905,0.046325723,0.955227522
933,0.287650862,0.177915107,0.217158638,0.007262908,0.494755543
934,0.822084893,0.712349138,0.007262908,0.217158638,0.505244457
935,0.71611522,0.414013303,0.474747795,0.27685456,0.185450456
936,0.585986697,0.28388478,0.27685456,0.474747795,0.814549544
937,0.725982793,0.401134292,0.634529393,0.236753766,0.808974617
938,0.598865708,0.274017207,0.236753766,0.634529393,0.191025383
939,0.679123058,0.384997524,0.415129474,0.302162597,0.712436438
940,0.615002476,0.320876942,0.302162597,0.415129474,0.287563562
941,0.009806182,0.125167061,0.504290152,0.56910427,0.573206026
942,0.874832939,0.990193818,0.56910427,0.504290152,0.426793974
943,0.90068794,0.724803993,0.443079229,0.550783361,0.365306358
944,0.275196007,0.09931206,0.550783361,0.443079229,0.634693642
945,0.767181526,0.37514612,0.348239158,0.625727073,0.826901928
946,0.62485388,0.232818474,0.625727073,0.348239158,0.173098072
947,0.325530332,0.685245714,0.340707754,0.201294311,0.381171206
948,0.314754286,0.674469668,0.201294311,0.340707754,0.618828794
949,0.830281597,0.537835952,0.170654572,0.335918104,0.358580113
950,0.462164048,0.169718403,0.335918104,0.170654572,0.641419887
951,0.397563476,0.66431392,0.203262122,0.362649843,0.345445596
952,0.33568608,0.602436524,0.362649843,0.203262122,0.654554404
953,0.501431895,0.944789364,0.229299955,0.606368638,0.824656834
954,0.055210636,0.498568105,0.606368638,0.229299955,0.175343166
955,0.428769951,0.138547469,0.1151593,0.461558031,0.21661052
956,0.861452531,0.571230049,0.461558031,0.1151593,0.78338948
957,0.959961361,0.255960099,0.03060819,0.660337652,0.365227992
958,0.744039901,0.040038639,0.660337652,0.03060819,0.634772008
959,0.518022837,0.213127752,0.267786117,0.352995368,0.626093181
960,0.786872248,0.481977163,0.352995368,0.267786117,0.373906819
961,0.35443692,0.40432574,0.581453644,0.214216462,0.829054232
962,0.59567426,0.64556308,0.214216462,0.581453644,0.170945768
963,0.391665791,0.706557449,0.208679959,0.673789035,0.575941687
964,0.293442551,0.608334209,0.673789035,0.208679959,0.424058313
965,0.286728784,0.052468856,0.11938681,0.194365197,0.566951024
966,0.947531144,0.713271216,0.194365197,0.11938681,0.433048976
967,0.098591653,0.69300856,0.520779191,0.692250909,0.345497392
968,0.30699144,0.901408347,0.692250909,0.520779191,0.654502608
969,0.130391469,0.490323242,0.005983554,0.325721027,0.317283184
970,0.509676758,0.869608531,0.325721027,0.005983554,0.682716816
971,0.329938741,0.10448544,0.291556216,0.262823594,0.650557102
972,0.89551456,0.670061259,0.262823594,0.291556216,0.349442898
973,0.624509573,0.374753489,0.53525898,0.183624942,0.1189005
974,0.625246511,0.375490427,0.183624942,0.53525898,0.8810995
975,0.429398044,0.900136699,0.544424257,0.578457641,0.768096724
976,0.099863301,0.570601956,0.578457641,0.544424257,0.231903276
977,0.922801026,0.535402925,0.475963274,0.155522543,0.092889452
978,0.464597075,0.077198974,0.155522543,0.475963274,0.907110548
979,0.854821994,0.43582753,0.255363248,0.521379267,0.079928073
980,0.56417247,0.145178006,0.521379267,0.255363248,0.920071927
981,0.715353344,0.809604891,0.399813894,0.274430916,0.738035475
982,0.190395109,0.284646656,0.274430916,0.399813894,0.261964525
983,0.713253736,0.651816845,0.369633537,0.027851756,0.399102259
984,0.348183155,0.286746264,0.027851756,0.369633537,0.600897741
985,0.324711315,0.25181914,0.106588054,0.544237334,0.200975416
986,0.74818086,0.675288685,0.544237334,0.106588054,0.799024584
987,0.036587989,0.118130612,0.245715597,0.09654302,0.255354153
988,0.881869388,0.963412011,0.09654302,0.245715597,0.744645847
989,0.372493481,0.083055125,0.215864353,0.688549961,0.569620312
990,0.916944875,0.627506519,0.688549961,0.215864353,0.430379688
991,0.260932113,0.690415398,0.475525233,0.564718061,0.45092439
992,0.309584602,0.739067887,0.564718061,0.475525233,0.54907561
993,0.776408584,0.287392809,0.304405421,0.21637328,0.860785367
994,0.712607191,0.223591416,0.21637328,0.304405421,0.139214633
995,0.483207201,0.003432629,0.149661129,0.576027147,0.76886203
996,0.996567371,0.516792799,0.576027147,0.149661129,0.23113797
997,0.057851958,0.441016111,0.080447272,0.559539856,0.830197776
998,0.558983889,0.942148042,0.559539856,0.080447272,0.169802224
999,0.833599967,0.725011788,0.67603626,0.324118281,0.812278127
1000,0.274988212,0.166400033,0.324118281,0.67603626,0.187721873
1001,0.718125157,0.296469474,0.507059196,0.205350659,0.674368205
1002,0.703530526,0.281874843,0.205350659,0.507059196,0.325631795
1003,0.786211178,0.881888992,0.03877675,0.526941009,0.817451869
1004,0.118111008,0.213788822,0.526941009,0.03877675,0.182548131
1005,0.638752052,0.163728936,0.15112082,0.188379393,0.22441802
1006,0.836271064,0.361247948,0.188379393,0.15112082,0.77558198
1007,0.34384353,0.804667333,0.692668916,0.147171568,0.860098446
1008,0.195332667,0.65615647,0.147171568,0.692668916,0.139901554
1009,0.131103629,0.503956096,0.069253252,0.062894056,0.02070792
1010,0.496043904,0.868896371,0.062894056,0.069253252,0.97929208
1011,0.593503382,0.764679599,0.025046606,0.303700667,0.877353504
1012,0.235320401,0.406496618,0.303700667,0.025046606,0.122646496
1013,0.850550388,0.268946593,0.563158922,0.239961243,0.829829579
1014,0.731053407,0.149449612,0.239961243,0.563158922,0.170170421
1015,0.392214342,0.92649454,0.130365429,0.010708498,0.852654253
1016,0.07350546,0.607785658,0.010708498,0.130365429,0.147345747
1017,0.668796793,0.554482526,0.017542793,0.09737161,0.272133977
1018,0.445517474,0.331203207,0.09737161,0.017542793,0.727866023
1019,0.99766441,0.44195174,0.315304811,0.458190518,0.371032928
1020,0.55804826,0.00233559,0.458190518,0.315304811,0.628967072
1021,0.509206706,0.179753187,0.477359942,0.518267768,0.28945545
1022,0.820246813,0.490793294,0.518267768,0.477359942,0.71054455
1023,0.385332718,0.133866657,0.316601387,0.646314082,0.643748909
1024,0.866133343,0.614667282,0.646314082,0.316601387,0.356251091
1025,0.807470579,0.662253422,0.345958552,0.543535216,0.819419851
1026,0.337746578,0.192529421,0.543535216,0.345958552,0.180580149
1027,0.999105084,0.680416113,0.0396657,0.064286113,0.874431086
1028,0.319583887,0.000894916,0.064286113,0.0396657,0.125568914
1029,0.085251811,0.232440737,0.574797352,0.34530627,0.021813398
1030,0.767559263,0.914748189,0.34530627,0.574797352,0.978186602
1031,0.155447481,0.515157398,0.11816829,0.577854238,0.072269724
1032,0.484842602,0.844552519,0.577854238,0.11816829,0.927730276
1033,0.388616737,0.228311024,0.097494,0.692563439,0.000923964
1034,0.771688976,0.611383263,0.692563439,0.097494,0.999076036
1035,0.118984749,0.269755435,0.492175374,0.542396976,0.753812343
1036,0.730244565,0.881015251,0.542396976,0.492175374,0.246187657
1037,0.37221143,0.902398851,0.613849224,0.664722056,0.536266689
1038,0.097601149,0.62778857,0.664722056,0.613849224,0.463733311
1039,0.14108551,0.492470889,0.068764627,0.032495326,0.113084993
1040,0.507529111,0.85891449,0.032495326,0.068764627,0.886915007
1041,0.928832064,0.657607132,0.017106719,0.148181275,0.894413793
1042,0.342392868,0.071167936,0.148181275,0.017106719,0.105586207
1043,0.698566633,0.652613553,0.536800602,0.484522727,0.209164064
1044,0.347386447,0.301433367,0.484522727,0.536800602,0.790835936
1045,0.1666686,0.964609409,0.526367459,0.598807121,0.506216311
1046,0.035390591,0.8333314,0.598807121,0.526367459,0.493783689
1047,0.890500334,0.548229958,0.542753959,0.446549212,0.382081752
1048,0.451770042,0.109499666,0.446549212,0.542753959,0.617918248
1049,0.666956845,0.807449925,0.09878727,0.426346218,0.051207667
1050,0.192550075,0.333043155,0.426346218,0.09878727,0.948792333
1051,0.43229298,0.181764282,0.001639039,0.355294829,0.99572636
1052,0.818235718,0.56770702,0.355294829,0.001639039,0.00427364
1053,0.17592731,0.470512504,0.303467746,0.046040428,0.52266025
1054,0.529487496,0.82407269,0.046040428,0.303467746,0.47733975
1055,0.639439733,0.797249857,0.129532105,0.541192697,0.749855176
1056,0.202750143,0.360560267,0.541192697,0.129532105,0.250144824
1057,0.116419724,0.719433316,0.461948051,0.644311159,0.381970355
1058,0.280566684,0.883580276,0.644311159,0.461948051,0.618029645
1059,0.849530136,0.269672423,0.609927205,0.341126835,0.847998135
1060,0.730327577,0.150469864,0.341126835,0.609927205,0.152001865
1061,0.000108683,0.553916606,0.213044767,0.331504697,0.173203607
1062,0.446083394,0.999891317,0.331504697,0.213044767,0.826796393
1063,0.999048794,0.453284633,0.063667483,0.3195013,0.07130509
1064,0.546715367,0.000951206,0.3195013,0.063667483,0.92869491
1065,0.926582303,0.735591614,0.277634279,0.538734194,0.335335668
1066,0.264408386,0.073417697,0.538734194,0.277634279,0.664664332
1067,0.293534199,0.169113901,0.549042433,0.654521586,0.334750052
1068,0.830886099,0.706465801,0.654521586,0.549042433,0.665249948
1069,0.086099302,0.278176963,0.685691397,0.16026847,0.548376434
1070,0.721823037,0.913900698,0.16026847,0.685691397,0.451623566
1071,0.328500398,0.365959185,0.641266443,0.444897757,0.119628667
1072,0.634040815,0.671499602,0.444897757,0.641266443,0.880371333
1073,0.637751965,0.795523253,0.223508803,0.337253873,0.132180208
1074,0.204476747,0.362248035,0.337253873,0.223508803,0.867819792
1075,0.003494002,0.632265274,0.650031455,0.317371304,0.951857603
1076,0.367734726,0.996505998,0.317371304,0.650031455,0.048142397
1077,0.532241679,0.89031893,0.665135401,0.641307541,0.469169311
1078,0.10968107,0.467758321,0.641307541,0.665135401,0.530830689
1079,0.053207953,0.840549652,0.532708521,0.247211464,0.981898972
1080,0.159450348,0.946792047,0.247211464,0.532708521,0.018101028
1081,0.834710967,0.746141037,0.509545972,0.071664155,0.046710312
1082,0.253858963,0.165289033,0.071664155,0.509545972,0.953289688
1083,0.939723574,0.006090871,0.660082622,0.280437306,0.446480551
1084,0.993909129,0.060276426,0.280437306,0.660082622,0.553519449
1085,0.911718121,0.814005506,0.397570868,0.07158959,0.666957218
1086,0.185994494,0.088281879,0.07158959,0.397570868,0.333042782
1087,0.477097765,0.517780952,0.003990976,0.223508671,0.701437951
1088,0.482219048,0.522902235,0.223508671,0.003990976,0.298562049
1089,0.680576193,0.904954083,0.479472528,0.306431609,0.218395674
1090,0.095045917,0.319423807,0.306431609,0.479472528,0.781604326
1091,0.198676203,0.208104798,0.090362657,0.329142621,0.947691147
1092,0.791895202,0.801323797,0.329142621,0.090362657,0.052308853
1093,0.631520175,0.550847392,0.465257016,0.518083066,0.417870531
1094,0.449152608,0.368479825,0.518083066,0.465257016,0.582129469
1095,0.28596846,0.341252828,0.383628186,0.056972077,0.227745442
1096,0.658747172,0.71403154,0.056972077,0.383628186,0.772254558
1097,0.362815057,0.88312581,0.155916099,0.4475957,0.560897335
1098,0.11687419,0.637184943,0.4475957,0.155916099,0.439102665
1099,0.744395278,0.624192876,0.679495829,0.519093714,0.93401358
1100,0.375807124,0.255604722,0.519093714,0.679495829,0.06598642
1101,0.799832441,0.180590956,0.411685752,0.140190511,0.729031807
1102,0.819409044,0.200167559,0.140190511,0.411685752,0.270968193
1103,0.359277219,0.285465369,0.368379546,0.679101626,0.318655437
1104,0.714534631,0.640722781,0.679101626,0.368379546,0.681344563
1105,0.547457879,0.744047075,0.570377509,0.454321437,0.408520789
1106,0.255952925,0.452542121,0.454321437,0.570377509,0.591479211
1107,0.792427047,0.714768434,0.134122728,0.39084416,0.486071607
1108,0.285231566,0.207572953,0.39084416,0.134122728,0.513928393
1109,0.370752759,0.882571172,0.48017429,0.372457487,0.645935307
1110,0.117428828,0.629247241,0.372457487,0.48017429,0.354064693
1111,0.595977418,0.337712767,0.223880708,0.401690121,0.094782116
1112,0.662287233,0.404022582,0.401690121,0.223880708,0.905217884
1113,0.227480955,0.303340212,0.351912101,0.426040707,0.112747709
1114,0.696659788,0.772519045,0.426040707,0.351912101,0.887252291
1115,0.576806861,0.643555396,0.081363766,0.167331953,0.814149093
1116,0.356444604,0.423193139,0.167331953,0.081363766,0.185850907
1117,0.986996028,0.996941442,0.449964694,0.651045035,0.86169424
1118,0.003058558,0.013003972,0.651045035,0.449964694,0.13830576
1119,0.508812598,0.474676556,0.354640915,0.408888497,0.34714143
1120,0.525323444,0.491187402,0.408888497,0.354640915,0.65285857
1121,0.324596799,0.388231961,0.212505761,0.473025129,0.045004111
1122,0.611768039,0.675403201,0.473025129,0.212505761,0.954995889
1123,0.345837935,0.169968009,0.031986977,0.065542165,0.362194482
1124,0.830031991,0.654162065,0.065542165,0.031986977,0.637805518
1125,0.657151661,0.137308713,0.059255077,0.646704632,0.314364077
1126,0.862691287,0.342848339,0.646704632,0.059255077,0.685635923
1127,0.677439277,0.37425338,0.15189712,0.298491529,0.237016631
1128,0.62574662,0.322560723,0.298491529,0.15189712,0.762983369
1129,0.621410353,0.573386635,0.425329942,0.175622482,0.734165707
1130,0.426613365,0.378589647,0.175622482,0.425329942,0.265834293
1131,0.17856852,0.437928151,0.63018451,0.263892623,0.322547383
1132,0.562071849,0.82143148,0.263892623,0.63018451,0.677452617
1133,0.744328617,0.875427024,0.438595728,0.339177388,0.260839798
1134,0.124572976,0.255671383,0.339177388,0.438595728,0.739160202
1135,0.474665394,0.003950213,0.641111348,0.004014802,0.720510431
1136,0.996049787,0.525334606,0.004014802,0.641111348,0.279489569
1137,0.00329494,0.585709302,0.177551927,0.211817991,0.087837359
1138,0.414290698,0.99670506,0.211817991,0.177551927,0.912162641
1139,0.534402915,0.149307587,0.259386138,0.370924049,0.915738257
1140,0.850692413,0.465597085,0.370924049,0.259386138,0.084261743
1141,0.069667855,0.986837624,0.008061228,0.391375482,0.595535258
1142,0.013162376,0.930332145,0.391375482,0.008061228,0.404464742
1143,0.912655809,0.022399173,0.416611306,0.368381276,0.38035444
1144,0.977600827,0.087344191,0.368381276,0.416611306,0.61964556
1145,0.358059522,0.192581375,0.190007872,0.269192746,0.928544822
1146,0.807418625,0.641940478,0.269192746,0.190007872,0.071455178
1147,0.987557891,0.12363452,0.64273491,0.163730403,0.662629207
1148,0.87636548,0.012442109,0.163730403,0.64273491,0.337370793
1149,0.887896838,0.910319787,0.242713704,0.034679637,0.959752434
1150,0.089680213,0.112103162,0.034679637,0.242713704,0.040247566
1151,0.958766207,0.072718767,0.502754327,0.662022435,0.757776238
1152,0.927281233,0.041233793,0.662022435,0.502754327,0.242223762
1153,0.404005128,0.584064589,0.084098462,0.012146944,0.742191856
1154,0.415935411,0.595994872,0.012146944,0.084098462,0.257808144
1155,0.504809103,0.528443744,0.447840644,0.678079914,0.549774159
1156,0.471556256,0.495190897,0.678079914,0.447840644,0.450225841
1157,0.186169717,0.106716599,0.605799005,0.552724413,0.894037572
1158,0.893283401,0.813830283,0.552724413,0.605799005,0.105962428
1159,0.525967527,0.158479392,0.57122661,0.177751781,0.268233819
1160,0.841520608,0.474032473,0.177751781,0.57122661,0.731766181
1161,0.204049291,0.101762622,0.00969293,0.577840381,0.650308194
1162,0.898237378,0.795950709,0.577840381,0.00969293,0.349691806
1163,0.839395839,0.662544783,0.079595137,0.190170652,0.522927127
1164,0.337455217,0.160604161,0.190170652,0.079595137,0.477072873
1165,0.145502712,0.702465742,0.241931918,0.563357343,0.946525595
1166,0.297534258,0.854497288,0.563357343,0.241931918,0.053474405
1167,0.780131492,0.660410128,0.101977707,0.3824836,0.128340527
1168,0.339589872,0.219868508,0.3824836,0.101977707,0.871659473
1169,0.748548303,0.378448273,0.628174114,0.332747608,0.234529177
1170,0.621551727,0.251451697,0.332747608,0.628174114,0.765470823
1171,0.072036819,0.794369101,0.277767644,0.01891703,0.554403172
1172,0.205630899,0.927963181,0.01891703,0.277767644,0.445596828
1173,0.094130713,0.452441122,0.321625685,0.492716985,0.88567002
1174,0.547558878,0.905869287,0.492716985,0.321625685,0.11432998
1175,0.413204168,0.902584764,0.330652305,0.615117762,0.993061929
1176,0.097415236,0.586795832,0.615117762,0.330652305,0.006938071
1177,0.431081595,0.99288839,0.062097331,0.352736447,0.224005764
1178,0.00711161,0.568918405,0.352736447,0.062097331,0.775994236
1179,0.078352466,0.705451731,0.33426327,0.543182296,0.149957166
1180,0.294548269,0.921647534,0.543182296,0.33426327,0.850042834
1181,0.579919623,0.777958508,0.548266013,0.157574987,0.473527634
1182,0.222041492,0.420080377,0.157574987,0.548266013,0.526472366
1183,0.861750609,0.809800888,0.2569048,0.199082273,0.640872392
1184,0.190199112,0.138249391,0.199082273,0.2569048,0.359127608
1185,0.908349375,0.110049071,0.590683023,0.147054268,0.161798221
1186,0.889950929,0.091650625,0.147054268,0.590683023,0.838201779
1187,0.11671875,0.641885436,0.491491513,0.507845713,0.706363841
1188,0.358114564,0.88328125,0.507845713,0.491491513,0.293636159
1189,0.270726037,0.244338396,0.627864428,0.439270603,0.69225546
1190,0.755661604,0.729273963,0.439270603,0.627864428,0.30774454
1191,0.370883702,0.391630759,0.487045246,0.403905698,0.53672999
1192,0.608369241,0.629116298,0.403905698,0.487045246,0.46327001
1193,0.848292032,0.347000156,0.523815375,0.142262914,0.098966734
1194,0.652999844,0.151707968,0.142262914,0.523815375,0.901033266
1195,0.170246251,0.971536248,0.143280208,0.366417116,0.535649329
1196,0.028463752,0.829753749,0.366417116,0.143280208,0.464350671
1197,0.22038496,0.60747572,0.591370135,0.545755875,0.279527496
1198,0.39252428,0.77961504,0.545755875,0.591370135,0.720472504
1199,0.13132673,0.608703707,0.401044356,0.249133374,0.740590126
1200,0.391296293,0.86867327,0.249133374,0.401044356,0.259409874
1201,0.559288577,0.547811468,0.670217287,0.361487011,0.485043752
1202,0.452188532,0.440711423,0.361487011,0.670217287,0.514956248
1203,0.09309028,0.451772871,0.328902438,0.037985038,0.154368835
1204,0.548227129,0.90690972,0.037985038,0.328902438,0.845631165
1205,0.950881538,0.786346922,0.252479812,0.617253978,0.460764226
1206,0.213653078,0.049118462,0.617253978,0.252479812,0.539235774
1207,0.032648387,0.070939545,0.671288589,0.013281705,0.405176784
1208,0.929060455,0.967351613,0.013281705,0.671288589,0.594823216
1209,0.278472303,0.284201929,0.021232578,0.099518709,0.165354161
1210,0.715798071,0.721527697,0.099518709,0.021232578,0.834645839
1211,0.544280169,0.828273642,0.121865015,0.544229922,0.105570412
1212,0.171726358,0.455719831,0.544229922,0.121865015,0.894429588
1213,0.158907504,0.976492585,0.579635663,0.072870576,0.598578595
1214,0.023507415,0.841092496,0.072870576,0.579635663,0.401421405
1215,0.573755192,0.827329622,0.648656127,0.13890804,0.295212079
1216,0.172670378,0.426244808,0.13890804,0.648656127,0.704787921
1217,0.035297331,0.332759958,0.425725585,0.017615041,0.988810689
1218,0.667240042,0.964702669,0.017615041,0.425725585,0.011189311
1219,0.738203996,0.871370599,0.424158457,0.327740131,0.541851209
1220,0.128629401,0.261796004,0.327740131,0.424158457,0.458148791
1221,0.322786294,0.659521548,0.531071452,0.421012267,0.418754005
1222,0.340478452,0.677213706,0.421012267,0.531071452,0.581245995
1223,0.651851078,0.503226841,0.189402617,0.123335787,0.162303849
1224,0.496773159,0.348148922,0.123335787,0.189402617,0.837696151
1225,0.978637663,0.955509958,0.07185509,0.570151985,0.325051614
1226,0.044490042,0.021362337,0.570151985,0.07185509,0.674948386
1227,0.89215319,0.122996414,0.597732722,0.263441853,0.860509221
1228,0.877003586,0.10784681,0.263441853,0.597732722,0.139490779
1229,0.750206154,0.550733304,0.148051853,0.212864788,0.486079394
1230,0.449266696,0.249793846,0.212864788,0.148051853,0.513920606
1231,0.992665387,0.846220849,0.509735895,0.471915887,0.375420083
1232,0.153779151,0.007334613,0.471915887,0.509735895,0.624579917
1233,0.615589299,0.758674624,0.671797523,0.162072697,0.816411217
1234,0.241325376,0.384410701,0.162072697,0.671797523,0.183588783
1235,0.003479517,0.815890479,0.009172411,0.226605669,0.526369469
1236,0.184109521,0.996520483,0.226605669,0.009172411,0.473630531
1237,0.70538608,0.670474163,0.545445998,0.338014133,0.474917065
1238,0.329525837,0.29461392,0.338014133,0.545445998,0.525082935
1239,0.169551867,0.332040814,0.140348035,0.015888345,0.33476545
1240,0.667959186,0.830448133,0.015888345,0.140348035,0.66523455
1241,0.752780195,0.126477022,0.132794,0.19850277,0.931687692
1242,0.873522978,0.247219805,0.19850277,0.132794,0.068312308
1243,0.245908571,0.634394069,0.287874897,0.218256121,0.593587177
1244,0.365605931,0.754091429,0.218256121,0.287874897,0.406412823
1245,0.695043996,0.571380214,0.459599023,0.157754787,0.379582708
1246,0.428619786,0.304956004,0.157754787,0.459599023,0.620417292
1247,0.933969487,0.26778509,0.007392446,0.535360133,0.223802347
1248,0.73221491,0.066030513,0.535360133,0.007392446,0.776197653
1249,0.346457505,0.508279182,0.524243579,0.29824249,0.395437027
1250,0.491720818,0.653542495,0.29824249,0.524243579,0.604562973
1251,0.439560661,0.045209209,0.29236605,0.590127526,0.550825273
1252,0.954790791,0.560439339,0.590127526,0.29236605,0.449174727
1253,0.357790944,0.044620056,0.104841809,0.570723867,0.405696183
1254,0.955379944,0.642209056,0.570723867,0.104841809,0.594303817
1255,0.651509653,0.742477336,0.606335421,0.685705867,0.72195632
1256,0.257522664,0.348490347,0.685705867,0.606335421,0.27804368
1257,0.509785473,0.300235676,0.629630912,0.396593861,0.519283857
1258,0.699764324,0.490214527,0.396593861,0.629630912,0.480716143
1259,0.744528156,0.746010644,0.575533238,0.559350226,0.086396257
1260,0.253989356,0.255471844,0.559350226,0.575533238,0.913603743
1261,0.317388469,0.63741846,0.687702463,0.465622414,0.926246994
1262,0.36258154,0.682611531,0.465622414,0.687702463,0.073753006
1263,0.808562542,0.274684273,0.168341731,0.456632572,0.375202241
1264,0.725315727,0.191437458,0.456632572,0.168341731,0.624797759
1265,0.891773611,0.060177606,0.249063391,0.490895842,0.183900101
1266,0.939822394,0.108226389,0.490895842,0.249063391,0.816099899
1267,0.451034256,0.057748787,0.376693664,0.151747905,0.871433424
1268,0.942251213,0.548965744,0.151747905,0.376693664,0.128566576
1269,0.199431627,0.341287782,0.170969321,0.299026265,0.610137651
1270,0.658712218,0.800568373,0.299026265,0.170969321,0.389862349
1271,0.001135276,0.242794536,0.476777889,0.339158788,0.733955421
1272,0.757205464,0.998864724,0.339158788,0.476777889,0.266044579
1273,0.138545507,0.239908121,0.60394989,0.220677332,0.987011811
1274,0.760091879,0.861454493,0.220677332,0.60394989,0.012988189
1275,0.593968588,0.168348976,0.672042055,0.467012099,0.684900858
1276,0.831651024,0.406031412,0.467012099,0.672042055,0.315099142
1277,0.938408355,0.48370199,0.308138549,0.428228408,0.315500153
1278,0.51629801,0.061591645,0.428228408,0.308138549,0.684499847
1279,0.249134669,0.190492759,0.506779588,0.547303376,0.19053007
1280,0.809507241,0.750865331,0.547303376,0.506779588,0.80946993
1281,0.879577989,0.099007712,0.667029907,0.465170468,0.469193147
1282,0.900992288,0.120422011,0.465170468,0.667029907,0.530806853
1283,0.747558221,0.701022598,0.248593894,0.476812365,0.247625557
1284,0.298977402,0.252441779,0.476812365,0.248593894,0.752374443
1285,0.954559805,0.853327978,0.580332005,0.402074538,0.438746543
1286,0.146672022,0.045440195,0.402074538,0.580332005,0.561253457
1287,0.265654792,0.561550482,0.66297856,0.58095463,0.388477344
1288,0.438449518,0.734345208,0.58095463,0.66297856,0.611522656
1289,0.294869883,0.676739887,0.242852425,0.338909713,0.245212277
1290,0.323260113,0.705130117,0.338909713,0.242852425,0.754787723
1291,0.047579619,0.086801213,0.535124625,0.068004965,0.8939155
1292,0.913198787,0.952420381,0.068004965,0.535124625,0.1060845
1293,0.853946575,0.859402592,0.172062751,0.58577056,0.690882238
1294,0.140597408,0.146053425,0.58577056,0.172062751,0.309117762
1295,0.822837555,0.812172637,0.62205826,0.40291725,0.067558173
1296,0.187827363,0.177162445,0.40291725,0.62205826,0.932441827
1297,0.685233156,0.028638981,0.469770838,0.595496882,0.707836309
1298,0.971361019,0.314766844,0.595496882,0.469770838,0.292163691
1299,0.52498589,0.537798725,0.440203349,0.489032664,0.918924048
1300,0.462201275,0.47501411,0.489032664,0.440203349,0.081075952
